id,has_location,geocoded,longitude,latitude
2673,False,False,,
2675,False,False,,
2676,True,True,-93.4107968,37.6110502
2677,True,False,,
2679,True,False,,
2680,True,True,-77.0160296568543,38.88815315
2682,False,False,,
2683,False,False,,
2684,True,True,22.0541733,46.9599823
2687,True,True,-80.1936589,25.7742658
2688,False,False,,
2689,True,True,-111.7143584,39.4225192
2691,False,False,,
2692,True,True,22.0541733,46.9599823
2693,False,False,,
2694,True,True,22.0541733,46.9599823
2695,True,True,39.5763075,52.6208591
2696,True,True,-81.867991,28.739251
2698,True,True,-79.58792041474327,43.68673715
2700,False,False,,
2701,False,False,,
2702,False,False,,
2703,False,False,,
2706,False,False,,
2707,True,False,,
2708,True,False,,
2709,False,False,,
2711,False,False,,
2714,True,True,-87.6244212,41.8755616
2715,True,True,5.5454386,51.2512315
2719,False,False,,
2720,True,True,-3.2765753,54.7023545
2723,True,True,122.7312101,12.7503486
2724,False,False,,
2725,False,False,,
2726,True,True,3.8595132132013186,43.59047185
2727,False,False,,
2728,True,True,-95.4560512,30.3118769
2729,True,True,-86.000977,50.000678
2730,True,True,-79.887726,-2.1899066
2731,True,False,,
2732,True,True,-75.1263909,40.3451668
2733,True,True,-87.6400017,31.9648729
2734,True,True,-43.2093727,-22.9110137
2736,True,True,-121.9197466,36.5483056
2739,True,True,-77.7278831,40.9699889
2740,False,False,,
2741,False,False,,
2743,False,False,,
2744,True,True,-60.9821067,10.8677845
2748,True,False,,
2749,True,True,-79.3839347,43.6534817
2752,True,True,-117.1048656,47.6681145
2753,False,False,,
2755,True,False,,
2756,False,False,,
2757,False,False,,
2758,True,True,-121.805789,38.0049214
2759,True,True,-77.8616386,40.7944504
2760,True,True,-87.6244212,41.8755616
2761,False,False,,
2763,True,False,,
2765,True,True,-2.1044458,49.1860676
2766,True,True,-117.9463717,33.7746292
2767,True,True,138.5999312,-34.9281805
2768,False,False,,
2769,False,False,,
2770,True,False,,
2771,False,False,,
2773,True,False,,
2774,True,True,-89.4337288,40.0796606
2777,True,False,,
2778,True,True,-79.71726470568983,43.6752378
2780,False,False,,
2782,True,True,32.594731585645704,0.3260398
2783,True,True,32.2166578,1.5333554
2784,False,False,,
2785,True,True,12.238334005629383,55.5876727
2786,True,True,-85.8590603,41.6012796
2787,True,True,138.5999312,-34.9281805
2788,True,True,-118.7559974,36.7014631
2792,True,True,138.5999312,-34.9281805
2793,True,False,,
2794,True,True,-81.02097288919151,34.01396275
2795,True,True,12.081721710792847,55.62517015
2796,False,False,,
2797,True,True,-3.0793008,57.2053788
2799,True,True,-80.1936589,25.7742658
2801,False,False,,
2802,True,True,-79.8728583,43.2560802
2803,True,True,-3.2765753,54.7023545
2807,True,True,-93.6037149,41.5910641
2808,True,True,-100.4458825,39.7837304
2811,True,True,-114.8690673,39.2593001
2813,True,True,122.7312101,12.7503486
2815,False,False,,
2817,False,False,,
2819,False,False,,
2820,False,False,,
2821,True,True,122.7312101,12.7503486
2822,True,True,-77.0365708,38.8949855
2825,True,True,78.46106473453146,17.38878595
2826,True,False,,
2827,True,True,121.0486155,14.6509905
2828,True,True,6.1466014,46.2017559
2829,True,True,-72.6908547,41.764582
2830,True,True,-96.700327,43.5499749
2831,True,True,-4.62465658489158,50.443348900000004
2832,True,False,,
2833,True,True,12.4829321,41.8933203
2835,True,False,,
2836,False,False,,
2838,False,False,,
2839,False,False,,
2841,False,False,,
2842,False,False,,
2843,True,True,144.9631608,-37.8142176
2844,True,True,25.2829111,54.6870458
2846,True,True,6.1466014,46.2017559
2849,False,False,,
2851,False,False,,
2852,True,True,-78.5498835,-0.2794792
2853,True,False,,
2854,False,False,,
2855,True,False,,
2856,True,True,-99.5120986,31.8160381
2857,True,True,-85.8204601,39.1914156
2858,True,True,-88.73215845,45.1895845
2860,True,False,,
2861,False,False,,
2863,True,True,-81.790825,30.197119
2864,False,False,,
2865,True,True,-81.0343313,34.0007493
2866,False,False,,
2867,True,True,6.7754113,51.3828061
2869,True,True,-99.5120986,31.8160381
2870,True,False,,
2871,True,False,,
2872,True,True,117.8902853,-2.4833826
2873,True,True,43.398382018489485,6.402589949999999
2875,True,True,43.398382018489485,6.402589949999999
2877,True,True,-122.1768209,48.0517429
2878,True,True,-72.9250518,41.3082138
2879,False,False,,
2880,True,True,-117.081009,32.764645
2881,True,False,,
2882,True,True,-8.4714942,42.6075172
2883,True,True,-123.0837289,49.7273576
2884,True,True,0.08192645651586072,51.540089699999996
2885,True,True,-73.986817,40.7450381
2886,False,False,,
2887,False,False,,
2888,False,False,,
2889,True,True,-80.843083,35.2272
2890,False,False,,
2891,True,True,-77.1527573,39.0840054
2893,False,False,,
2895,False,False,,
2896,True,True,134.755,-24.7761086
2898,True,False,,
2899,True,False,,
2900,True,True,77.401989,23.2584857
2902,True,True,-86.2820081,35.7730076
2905,False,False,,
2907,True,False,,
2908,True,True,-4.6302502,55.4628044
2909,False,False,,
2910,True,True,-2.226958805052226,53.45733965
2911,True,True,-121.8905833,37.3361905
2912,True,True,-2.226958805052226,53.45733965
2913,True,True,-1.2077985,52.7723859
2915,True,True,-9.505322,52.0595746
2916,True,True,-73.9495823,40.6501038
2917,True,False,,
2920,True,True,-93.1015026,44.9504037
2921,True,True,-84.3901849,33.7490987
2922,False,False,,
2924,True,True,-96.7077751,40.8088861
2925,True,True,174.7757724,-41.289636
2927,True,False,,
2929,True,True,-84.3901849,33.7490987
2931,True,True,-71.0582912,42.3602534
2932,True,False,,
2933,True,True,-2.226958805052226,53.45733965
2934,True,True,-1.6131572,54.9738474
2935,True,True,-84.3901849,33.7490987
2936,True,True,-84.3901849,33.7490987
2937,False,False,,
2939,False,False,,
2941,True,False,,
2942,True,False,,
2943,True,True,-121.8905833,37.3361905
2944,True,True,-0.4052033,53.2286047
2945,True,True,34.8667654,31.5313113
2946,True,False,,
2947,True,True,-94.5781416,39.100105
2948,True,True,-77.0276231,38.9959461
2950,True,True,-0.014149239721383235,51.763239549999994
2952,False,False,,
2953,False,False,,
2954,True,True,66.2385139,33.7680065
2955,True,True,14.5208584,59.6749712
2956,False,False,,
2957,False,False,,
2959,True,True,-0.1276474,51.5073219
2960,True,True,-81.3790304,28.5421109
2963,False,False,,
2965,True,True,88.3956942724553,22.53666645
2969,False,False,,
2970,True,True,-4.2488787,55.8609825
2971,False,False,,
2973,False,False,,
2974,True,True,-9.3949719,38.705156
2975,True,True,-3.183280426647217,51.47920565
2976,True,True,-6.4008879,54.0046033
2980,False,False,,
2982,False,False,,
2983,True,True,39.723109,43.5854823
2984,True,False,,
2987,True,True,-3.183280426647217,51.47920565
2988,True,False,,
2990,True,True,-84.1688274,39.6895036
2991,True,True,-100.4458825,39.7837304
2992,False,False,,
2993,True,True,77.7501677,12.8831063
2995,True,False,,
2998,False,False,,
3000,True,True,-100.4458825,39.7837304
3001,True,True,-0.7589607,52.0429797
3003,False,False,,
3004,True,True,46.6383322,24.4875479
3005,True,True,-87.6555458,41.9666299
3006,False,False,,
3009,True,True,1.9870823,41.5556022
3010,True,True,-83.4754913,42.48059
3011,True,True,-74.0060152,40.7127281
3012,True,True,-58.4370894,-34.6075682
3013,True,True,-0.1906309868294015,51.489147200000005
3014,False,False,,
3015,False,False,,
3016,True,True,-3.2765753,54.7023545
3018,False,False,,
3019,False,False,,
3021,True,True,-1.256717383576237,51.75772995
3022,True,True,-77.0763375,39.0256717
3023,True,True,-100.533885,39.817129
3025,False,False,,
3026,True,True,-86.2516406,33.1731716
3027,False,False,,
3029,False,False,,
3030,False,False,,
3034,False,False,,
3036,True,True,-100.4458825,39.7837304
3037,True,False,,
3038,True,True,33.1451285,34.9823018
3039,True,True,-98.5821872,38.27312
3042,True,True,-118.2427666,34.0536909
3043,True,True,-122.6741949,45.5202471
3044,True,False,,
3045,True,True,144.9861337,-37.9090887
3047,True,True,-74.0060152,40.7127281
3048,False,False,,
3049,True,True,55.7800723,25.6815739
3051,True,True,-87.6244212,41.8755616
3052,True,True,-0.4901846,38.353738
3053,False,False,,
3054,False,False,,
3055,True,True,-80.8100724,35.5848596
3056,True,False,,
3057,True,True,13.3524434,38.1112268
3058,False,False,,
3059,True,False,,
3060,True,True,-74.9619779,39.8512162
3061,False,False,,
3062,False,False,,
3064,False,False,,
3066,True,True,-3.2765753,54.7023545
3068,True,True,-84.3901849,33.7490987
3070,True,True,77.7501677,12.8831063
3071,True,True,35.906449,4.6427869
3072,True,True,3.3941795,6.4550575
3073,True,False,,
3074,False,False,,
3075,True,False,,
3077,True,True,-112.0741417,33.4484367
3079,True,False,,
3080,True,True,-3.1883749,55.9533456
3082,True,True,-103.851013,49.669405
3083,True,False,,
3084,False,False,,
3085,False,False,,
3086,True,True,-3.0564845,53.8182212
3089,True,False,,
3090,True,True,-84.27575802830174,30.46906035
3091,True,False,,
3092,True,True,35.9239625,31.9515694
3093,True,True,-3.0564845,53.8182212
3095,True,True,-77.0365708,38.8949855
3097,False,False,,
3099,True,True,-93.2517802,45.0460458
3100,True,True,22.4964093,51.2343618
3101,True,False,,
3102,True,False,,
3104,True,True,-2.1189561,52.3909581
3105,False,False,,
3106,False,False,,
3107,True,False,,
3108,False,False,,
3109,False,False,,
3111,True,True,7.9999721,9.6000359
3112,False,False,,
3114,True,True,7.439700741013502,46.9497222
3115,False,False,,
3116,False,False,,
3117,True,True,31.0680856,-29.7248156
3118,False,False,,
3119,True,True,-54.6162947,-20.4640173
3120,True,True,88.63557671777318,22.94149925
3122,False,False,,
3123,True,True,-122.3300624,47.6038321
3124,True,True,-79.8728583,43.2560802
3125,True,True,-74.0060152,40.7127281
3126,False,False,,
3130,False,False,,
3131,False,False,,
3132,True,True,55.18876088183319,25.0750095
3133,True,True,78.6677428,22.3511148
3134,True,True,114.1628131,22.2793278
3136,True,True,13.3888599,52.5170365
3137,True,True,7.9999721,9.6000359
3138,True,True,44.1749775,33.0955793
3139,False,False,,
3140,True,True,-82.458444,27.9477595
3141,True,True,-0.10030902135897404,51.370413549999995
3142,True,True,114.1628131,22.2793278
3144,False,False,,
3145,True,True,114.1628131,22.2793278
3147,False,False,,
3150,True,True,-2.5972985,51.4538022
3152,True,True,115.2198613,5.3168336
3153,True,True,-3.2765753,54.7023545
3154,True,False,,
3155,True,True,-74.0060152,40.7127281
3157,True,False,,
3158,False,False,,
3159,True,True,-0.1276474,51.5073219
3161,True,True,-118.2427666,34.0536909
3162,False,False,,
3163,False,False,,
3165,True,True,134.755,-24.7761086
3166,True,True,153.0234991,-27.4689682
3167,True,False,,
3168,True,False,,
3170,True,True,-63.1920774,46.4240447
3171,True,True,-0.1276474,51.5073219
3172,True,True,3.716750425569529,51.5927001
3173,True,True,-1.1496461,52.9534193
3174,True,True,14.6738125,49.5927025
3175,False,False,,
3176,False,False,,
3177,True,False,,
3179,True,False,,
3180,True,True,-0.1276474,51.5073219
3181,False,False,,
3182,True,True,-100.4458825,39.7837304
3183,False,False,,
3184,True,False,,
3185,False,False,,
3186,False,False,,
3188,False,False,,
3189,False,False,,
3190,True,True,-84.3901849,33.7490987
3191,True,True,174.7757724,-41.289636
3192,False,False,,
3193,True,False,,
3195,True,True,-74.0060152,40.7127281
3196,True,True,-80.1433786,26.1223084
3197,True,True,-78.561622,35.606179350000005
3198,False,False,,
3199,True,True,-1.6131572,54.9738474
3200,True,False,,
3201,True,True,12.6803684,41.8082452
3205,True,True,-96.3071042,30.5955289
3210,True,True,-3.1874029,51.057726
3211,False,False,,
3212,True,True,67.1847767315734,25.1446897
3216,False,False,,
3217,True,True,140.3117431,38.4148497
3218,False,False,,
3219,False,False,,
3221,True,True,-0.1276474,51.5073219
3222,False,False,,
3225,True,True,-82.8001026,27.9658533
3227,True,True,-2.2451148,53.4794892
3229,True,True,174.7772114,-41.2887953
3231,False,False,,
3235,False,False,,
3236,True,True,18.1236723,26.8234472
3237,False,False,,
3239,False,False,,
3240,False,False,,
3241,False,False,,
3242,True,True,-1.6131572,54.9738474
3243,False,False,,
3244,False,False,,
3245,True,True,-118.2427666,34.0536909
3248,True,True,71.247499,30.3308401
3249,True,True,-58.4031396,-34.6092155
3252,True,True,2.0380363,13.575203
3253,True,True,-77.0365708,38.8949855
3255,True,True,5.7545334,5.5279556
3256,True,False,,
3259,True,True,0.2957854,50.7685761
3260,True,True,-77.0366331,-12.1001215
3262,False,False,,
3263,False,False,,
3264,False,False,,
3265,False,False,,
3266,True,True,21.6274525,-0.4874194
3270,True,True,7.0188527,4.7676576
3274,True,True,-0.1064046,51.3897659
3275,True,True,24.991639,-28.8166236
3276,True,False,,
3277,True,True,-84.6136788,45.0244123
3278,False,False,,
3280,True,False,,
3281,True,True,-84.42927118585675,33.63779875
3282,True,True,7.924791,5.0322447
3283,True,True,19.029024442109545,50.260839250000004
3284,True,True,-0.1276474,51.5073219
3285,True,False,,
3286,True,True,-0.1276474,51.5073219
3287,True,True,-0.1276474,51.5073219
3288,True,True,-79.9755399,43.2290107
3289,True,True,3.3941795,6.4550575
3292,False,False,,
3295,True,True,88.3567751581234,22.54541245
3296,True,True,-2.5994277,53.4756118
3297,True,True,-102.4107493,34.2331373
3299,True,False,,
3300,True,True,14.5208584,59.6749712
3301,True,False,,
3302,True,True,75.6967919,16.1853166
3303,True,True,-2.7540658,52.707755
3304,True,True,-74.4041622,40.0757384
3308,True,True,-87.4139119,39.4667025
3309,True,True,12.4712103,41.8288741
3311,True,True,-107.9917071,61.0666922
3312,True,True,-4.2488787,55.8609825
3317,True,True,-73.7976337,40.7498243
3318,False,False,,
3319,False,False,,
3320,True,True,-75.0000086,10.7500084
3322,True,False,,
3323,True,True,-120.92333834511504,49.9182814
3324,False,False,,
3328,False,False,,
3329,True,True,-1.6131572,54.9738474
3334,True,True,-87.6244212,41.8755616
3335,False,False,,
3336,True,True,-6.2602732,53.3497645
3337,True,True,-100.4458825,39.7837304
3338,False,False,,
3339,True,False,,
3340,True,True,-1.9026911,52.4796992
3341,True,True,-122.8718605,42.3264181
3342,True,True,1.5745043,41.8523094
3345,True,True,-7.2484948,52.6510216
3346,False,False,,
3347,False,False,,
3351,True,True,-74.171811,40.9167654
3355,True,True,-100.4458825,39.7837304
3356,False,False,,
3357,True,True,-9.1365919,38.7077507
3359,True,True,12.4829321,41.8933203
3361,True,False,,
3362,False,False,,
3363,False,False,,
3364,True,True,-74.4009849,40.6953793
3365,True,False,,
3367,True,True,-87.6244212,41.8755616
3368,False,False,,
3369,False,False,,
3370,True,True,27.802354565687896,50.876399928836236
3372,True,False,,
3373,False,False,,
3376,True,True,-71.2743272,46.8443248
3377,False,False,,
3379,False,False,,
3380,False,False,,
3381,True,True,-95.0138776,41.4036007
3383,False,False,,
3387,False,False,,
3388,True,True,-74.0060152,40.7127281
3389,True,False,,
3390,True,True,12.6283244,43.9971092
3391,True,True,7.307497,11.5232142
3393,True,True,22.0541733,46.9599823
3394,True,True,-98.7485305,37.6280602
3395,True,True,-77.0365708,38.8949855
3396,True,True,-78.8783922,42.8867166
3397,True,True,-118.7559974,36.7014631
3398,False,False,,
3400,True,True,-121.8905833,37.3361905
3401,False,False,,
3402,True,False,,
3403,True,False,,
3404,True,True,-77.0365708,38.8949855
3405,True,True,-76.98788325388196,38.893661249999994
3406,True,False,,
3408,False,False,,
3410,True,True,-118.2427666,34.0536909
3411,False,False,,
3412,False,False,,
3413,True,True,38.9764814,45.0352566
3414,True,False,,
3415,True,True,36.8172449,-1.2832533
3417,True,True,46.7385566,24.6276715
3418,True,False,,
3419,False,False,,
3421,True,False,,
3423,True,True,-100.4458825,39.7837304
3425,True,False,,
3428,True,True,-0.1276474,51.5073219
3429,True,True,-77.0365708,38.8949855
3430,True,True,30.0540191,31.1932768
3431,False,False,,
3432,True,True,36.8172449,-1.2832533
3433,True,False,,
3435,True,True,-0.1276474,51.5073219
3436,False,False,,
3437,True,True,36.8172449,-1.2832533
3439,False,False,,
3440,True,True,86.2029579,22.8015194
3445,True,False,,
3446,False,False,,
3447,True,True,-0.10731160334172736,51.532917499999996
3448,True,True,-118.2427666,34.0536909
3450,True,True,-84.1916069,39.7589478
3451,True,True,-77.0365708,38.8949855
3452,True,True,-2.34473226124306,50.79683685
3455,True,False,,
3459,True,True,-77.0365708,38.8949855
3460,True,False,,
3462,True,True,-77.0365708,38.8949855
3463,False,False,,
3464,True,True,4.6688487,8.8367891
3465,True,True,-106.5507823,35.3002028
3466,True,True,0.0114959,51.4565827
3468,True,True,-149.8948523,61.2163129
3469,True,True,-77.0365708,38.8949855
3470,True,True,-100.4458825,39.7837304
3471,True,True,-87.6244212,41.8755616
3472,False,False,,
3473,True,False,,
3474,True,True,-77.0365708,38.8949855
3475,True,True,-85.8552161,31.3151708
3476,True,True,-77.0365708,38.8949855
3477,True,True,-100.4458825,39.7837304
3478,True,True,103.288668,34.023179
3480,True,False,,
3481,False,False,,
3482,True,False,,
3483,True,True,-85.5872286,42.291707
3484,True,True,-74.0760439,4.59808
3485,True,True,-0.469648,38.8636114
3486,False,False,,
3487,False,False,,
3489,True,False,,
3490,False,False,,
3492,True,True,31.009909,-29.861825
3493,True,True,-3.2765753,54.7023545
3494,True,True,-77.0470229,38.8051095
3495,True,True,-74.0060152,40.7127281
3497,False,False,,
3498,True,False,,
3499,True,True,-79.3839347,43.6534817
3500,True,True,-77.0473848,38.8465494
3501,True,False,,
3503,True,True,72.8353355,18.9387711
3504,True,True,-87.6244212,41.8755616
3505,True,True,78.6677428,22.3511148
3506,False,False,,
3508,False,False,,
3509,True,True,72.8353355,18.9387711
3510,True,True,76.9628425,11.0018115
3512,False,False,,
3513,True,True,-87.6244212,41.8755616
3514,True,True,-122.1598465,37.4443293
3517,False,False,,
3518,False,False,,
3519,False,False,,
3520,False,False,,
3521,False,False,,
3522,True,True,78.6677428,22.3511148
3523,True,True,-88.05876255177395,41.47441105
3524,False,False,,
3525,True,True,-3.2765753,54.7023545
3526,True,True,78.6677428,22.3511148
3527,True,True,72.8353355,18.9387711
3528,True,True,-118.2427666,34.0536909
3529,False,False,,
3530,True,True,77.2090057,28.6138954
3531,True,True,78.6677428,22.3511148
3532,True,True,72.8353355,18.9387711
3533,True,True,78.6677428,22.3511148
3534,True,True,72.8353355,18.9387711
3535,False,False,,
3536,True,True,78.6677428,22.3511148
3537,True,True,-87.6244212,41.8755616
3540,False,False,,
3542,True,True,-93.2654692,44.9772995
3543,True,True,-87.6244212,41.8755616
3544,False,False,,
3548,True,True,-87.6244212,41.8755616
3549,True,True,-122.1598465,37.4443293
3550,True,True,78.6677428,22.3511148
3552,False,False,,
3554,False,False,,
3555,True,True,-3.2765753,54.7023545
3557,True,True,-74.0060152,40.7127281
3560,False,False,,
3565,False,False,,
3566,True,True,-75.1635262,39.9527237
3567,False,False,,
3568,True,True,-87.6244212,41.8755616
3569,True,False,,
3570,True,True,25.6561814,60.9838761
3572,True,True,150.5918186,-34.2238147
3573,False,False,,
3575,True,True,-76.8797053,42.6794575
3578,False,False,,
3581,True,True,-122.2713563,37.8044557
3582,True,True,-2.1255158,53.2606635
3583,True,True,-84.6824346,43.6211955
3584,True,True,-105.2705456,40.0149856
3585,False,False,,
3587,True,True,101.7137639,3.1561762
3588,False,False,,
3589,True,True,-2.1255158,53.2606635
3591,True,True,-104.609141,38.2544472
3592,False,False,,
3593,False,False,,
3594,False,False,,
3595,True,True,-76.8797053,42.6794575
3596,True,True,-2.2451148,53.4794892
3597,False,False,,
3598,True,True,18.0710935,59.3251172
3602,True,True,-1.9026911,52.4796992
3603,True,True,-95.3676974,29.7589382
3604,True,True,-74.0060152,40.7127281
3607,True,True,-0.5402402866174321,52.7954791
3608,True,False,,
3609,True,True,36.92904912198662,-1.3168547
3610,True,True,3.3941795,6.4550575
3611,False,False,,
3613,False,False,,
3617,True,True,-90.1994097,38.6268039
3618,True,False,,
3619,True,True,-111.7632755,34.395342
3621,True,False,,
3623,False,False,,
3625,True,False,,
3626,True,True,-79.4113442,43.6418623
3627,True,True,103.7756566,1.3446402
3628,True,True,-97.7436995,30.2711286
3629,True,True,116.2419977,0.7884397
3631,True,False,,
3632,True,True,120.4011842,16.673886
3633,True,False,,
3634,True,True,120.9809674,14.5907332
3635,True,False,,
3636,True,True,-74.71599401297959,40.23621645
3637,False,False,,
3638,False,False,,
3639,True,True,103.8520359,1.2904753
3640,True,True,-58.2843601,-34.7129668
3641,False,False,,
3642,True,True,-77.43428,37.5385087
3643,True,True,28.9651867,41.0096215
3645,True,True,24.6859225,45.9852129
3646,True,True,-71.3187697,-31.7613365
3647,True,False,,
3648,True,True,-74.0060152,40.7127281
3650,True,True,-78.4927721,37.1232245
3652,True,True,-117.1627714,32.7174209
3653,True,True,28.049722,-26.205
3655,True,True,139.2394179,36.5748441
3656,True,True,-86.0755145,15.2572432
3657,True,True,-77.0365708,38.8949855
3658,True,True,-95.2441009,29.4238472
3659,False,False,,
3660,True,True,-72.4286259,42.1227601
3661,False,False,,
3662,True,True,-90.3284479,39.1200471
3663,True,True,-74.0060152,40.7127281
3664,False,False,,
3666,True,True,-3.2765753,54.7023545
3667,False,False,,
3669,True,False,,
3670,False,False,,
3674,True,True,-119.1337427,35.4093259
3675,False,False,,
3676,False,False,,
3679,True,True,-102.8682231,46.5391751
3680,False,False,,
3681,False,False,,
3682,False,False,,
3683,True,True,-81.4639835,27.7567667
3684,False,False,,
3685,True,False,,
3686,True,False,,
3689,True,True,-2.5051521,51.3053936
3690,True,True,11.52803643954819,64.5731537
3691,False,False,,
3692,True,True,100.83273,14.8971921
3694,True,False,,
3695,True,True,28.1879444,-25.7459374
3696,False,False,,
3697,True,True,7.9999721,9.6000359
3700,False,False,,
3702,True,False,,
3704,True,True,-100.4458825,39.7837304
3705,False,False,,
3708,False,False,,
3710,False,False,,
3712,False,False,,
3713,True,True,9.2147675,45.4838459
3715,True,False,,
3717,True,False,,
3718,True,True,-100.4458825,39.7837304
3719,True,True,-100.4458825,39.7837304
3721,False,False,,
3722,True,True,-100.4458825,39.7837304
3723,True,False,,
3724,True,True,-73.6103642,45.4972159
3725,True,False,,
3726,True,False,,
3727,True,True,-97.1466695,31.549333
3729,True,True,-82.2359254,27.044224
3730,True,False,,
3735,True,True,-116.200886,43.6166163
3736,True,True,-81.3816429,48.4741802
3737,False,False,,
3738,True,True,-100.4458825,39.7837304
3739,True,True,-73.7976337,40.7498243
3741,False,False,,
3742,True,True,-100.4458825,39.7837304
3743,True,True,-89.4337288,40.0796606
3744,True,True,85.8792,20.4686
3745,False,False,,
3747,True,True,-100.4458825,39.7837304
3748,True,True,21.7350847,38.246242
3750,True,True,-123.1193013,50.1312446
3752,False,False,,
3753,True,True,-64.3053145,-31.2757458
3754,True,True,-83.1137366,32.3293809
3756,True,True,-74.0060152,40.7127281
3758,False,False,,
3759,True,False,,
3760,True,True,15.9151828,50.953797
3761,True,True,37.6174943,55.7504461
3763,True,True,-95.3676974,29.7589382
3764,False,False,,
3765,False,False,,
3766,False,False,,
3768,True,True,30.6140975,39.7417198
3770,True,True,-2.2451148,53.4794892
3771,True,True,73.3287853,4.7064352
3772,True,False,,
3773,False,False,,
3774,False,False,,
3775,True,False,,
3776,True,True,-2.2451148,53.4794892
3777,False,False,,
3778,True,False,,
3780,True,True,-74.0060152,40.7127281
3785,False,False,,
3786,True,True,-2.1255999596428845,49.21230655
3787,True,True,72.90500207784373,19.1145814
3788,True,True,-0.1276474,51.5073219
3789,False,False,,
3793,False,False,,
3795,False,False,,
3796,False,False,,
3797,True,True,-104.9848623,39.7392364
3798,True,False,,
3800,False,False,,
3802,True,True,-84.2874402,30.459152
3803,True,True,2.3514616,48.8566969
3805,True,True,-80.2440518,36.0998131
3806,True,False,,
3807,False,False,,
3810,True,True,6.959974,50.938361
3812,True,True,-105.0691464,39.9203827
3814,True,False,,
3815,True,True,-49.0232348,-21.9549806
3816,True,True,-75.690308,45.421106
3819,True,True,-105.6077167,38.7251776
3820,False,False,,
3821,True,False,,
3822,True,True,-53.2,-10.3333333
3824,True,True,-2.226958805052226,53.45733965
3825,False,False,,
3826,False,False,,
3827,False,False,,
3828,True,False,,
3829,True,False,,
3830,True,True,-73.8665241,40.8506558
3831,False,False,,
3832,True,True,108.24743,16.0485657
3833,True,True,-79.42138570625,43.6397154
3834,False,False,,
3835,True,False,,
3836,True,False,,
3837,True,True,-2.226958805052226,53.45733965
3838,True,True,-6.7654416,54.6294982
3839,True,True,-74.0060152,40.7127281
3840,True,True,-117.1627714,32.7174209
3841,True,False,,
3842,True,True,-81.3790304,28.5421109
3845,True,True,151.2164539,-33.8548157
3848,False,False,,
3849,False,False,,
3850,False,False,,
3851,False,False,,
3853,False,False,,
3855,False,False,,
3857,False,False,,
3858,True,True,77.5912997,12.9791198
3859,False,False,,
3860,False,False,,
3861,False,False,,
3862,False,False,,
3864,False,False,,
3866,False,False,,
3868,False,False,,
3869,False,False,,
3870,False,False,,
3873,True,True,-74.0060152,40.7127281
3874,False,False,,
3875,False,False,,
3876,True,True,100.493087,13.7542529
3877,False,False,,
3879,True,True,-74.0060152,40.7127281
3887,False,False,,
3888,False,False,,
3889,True,True,-74.0060152,40.7127281
3892,False,False,,
3893,True,True,153.0234991,-27.4689682
3894,True,True,-74.0060152,40.7127281
3895,True,True,6.1466014,46.2017559
3896,False,False,,
3897,False,False,,
3899,True,True,-2.2451148,53.4794892
3900,True,False,,
3901,True,True,-2.2451148,53.4794892
3903,False,False,,
3904,False,False,,
3905,True,True,-70.3028026,19.0974031
3906,False,False,,
3907,False,False,,
3908,True,False,,
3911,True,True,-1.9026911,52.4796992
3913,True,False,,
3914,True,True,-0.1276474,51.5073219
3916,False,False,,
3917,False,False,,
3919,True,True,117.8902853,-2.4833826
3921,True,True,-60.6562655,46.3059446
3922,True,True,-1.8767712,50.7194784
3923,True,False,,
3924,True,True,-2.34473226124306,50.79683685
3926,False,False,,
3927,True,True,-2.8908955,53.1908873
3932,False,False,,
3933,False,False,,
3935,True,True,-6.2714623,54.3514168
3936,True,True,-81.01059617608054,29.101628050000002
3937,False,False,,
3938,True,False,,
3940,True,True,-87.6244212,41.8755616
3944,False,False,,
3945,True,True,8.826895,45.8182519
3947,True,True,-0.2057437,5.5600141
3948,True,True,-83.0007065,39.9622601
3949,False,False,,
3950,True,True,-70.877953,46.310181
3951,False,False,,
3952,True,True,-77.0365708,38.8949855
3953,True,True,-3.2765753,54.7023545
3954,True,True,-122.3300624,47.6038321
3955,True,True,-122.27255349013137,49.04172215
3956,False,False,,
3957,True,True,-2.9974967,51.5882332
3958,False,False,,
3959,False,False,,
3960,True,True,-100.4458825,39.7837304
3961,True,False,,
3962,True,False,,
3964,False,False,,
3967,True,True,-77.0365708,38.8949855
3968,True,True,-73.9598939,40.7896239
3969,True,True,-115.1485163,36.1672559
3970,True,True,-123.3649533,48.4283182
3973,True,True,-123.1139529,49.2608724
3975,True,True,-0.005990459977014498,51.5160278
3977,True,True,-53.2,-10.3333333
3979,True,True,12.674297,42.6384261
3980,True,True,-84.3901849,33.7490987
3982,False,False,,
3983,False,False,,
3984,True,True,22.0541733,46.9599823
3989,True,True,-77.0365708,38.8949855
3990,True,True,-104.9848623,39.7392364
3992,False,False,,
3993,False,False,,
3994,True,True,-77.0365708,38.8949855
3995,True,True,-73.8370786,40.9125815
3996,False,False,,
3997,True,True,-88.8177418,35.6144446
3998,True,False,,
4000,True,True,-117.1990204,32.7437752
4003,True,True,-80.4534269,-1.0528066
4005,False,False,,
4006,False,False,,
4008,True,False,,
4010,False,False,,
4011,True,True,120.9809674,14.5907332
4012,True,False,,
4014,False,False,,
4017,True,True,7.9999721,9.6000359
4018,False,False,,
4019,True,True,-122.4199061,37.7790262
4020,True,True,-80.889254,37.674008
4021,False,False,,
4022,True,True,-75.1635262,39.9527237
4024,False,False,,
4025,True,True,-88.1479278,41.7728699
